﻿序號,縣市,監測日期,測站,二氧化硫 SO2 (ppb),一氧化碳 CO (ppm),臭氧 O3 (ppb),懸浮微粒 PM 10 (μg/m 3 ),細懸浮微粒 PM 2.5 (μg/m 3 ),氮氧化物 NOx (ppb),一氧化氮 NO (ppb),二氧化氮 NO2 (ppb),風速 WIND_SPEED (m/sec),溫度 AMB_TEMP (℃),相對濕度 RH (percent) 
53.0,臺北市,2015/01/28,陽明,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,1.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
54.0,臺北市,2015/01/28,陽明,0.5,0.23,42.9,5.0,34.07998289136014,2.45,1.11,1.33,2.6251324651998202,8.75,100.0
55.0,臺北市,2015/01/28,士林,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,8.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
56.0,臺北市,2015/01/28,士林,1.4,0.31,38.4,68.8,34.07998289136014,9.17,2.33,6.84,2.65,15.98,72.11
57.0,臺北市,2015/01/27,松山,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,25.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
58.0,臺北市,2015/01/27,松山,1.9,0.55,35.4,39.0,34.07998289136014,25.86,3.83,22.03,2.0,17.03,85.89
59.0,臺北市,2015/01/27,古亭,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,29.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
60.0,臺北市,2015/01/27,古亭,2.1,0.6,29.5,51.0,34.07998289136014,25.99,3.83,22.16,2.48,17.49,91.56
61.0,臺北市,2015/01/27,中山,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,23.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
62.0,臺北市,2015/01/27,中山,1.2,0.77,27.9,53.0,34.07998289136014,35.01,7.83,27.18,2.03,17.9,86.29
63.0,臺北市,2015/01/27,大同,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,21.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
64.0,臺北市,2015/01/27,大同,2.9,1.54,31.225284339457566,50.0,34.07998289136014,88.42,48.11,40.31,2.6251324651998202,17.116743780008733,69.75121397379911
65.0,臺北市,2015/01/27,萬華,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,24.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
66.0,臺北市,2015/01/27,萬華,1.7,0.63,30.1,36.0,34.07998289136014,29.0,4.36,24.64,2.42,17.73,84.31
67.0,臺北市,2015/01/27,陽明,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,3.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
68.0,臺北市,2015/01/27,陽明,1.2,0.37,52.4,5.0,34.07998289136014,2.48,0.69,1.79,2.6251324651998202,11.2,100.0
69.0,臺北市,2015/01/27,士林,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,16.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
70.0,臺北市,2015/01/27,士林,0.9,0.55,35.9,68.8,34.07998289136014,20.43,3.32,17.11,1.74,17.41,79.66
71.0,臺北市,2015/01/26,松山,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,26.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
72.0,臺北市,2015/01/26,松山,4.7,0.76,12.2,42.0,34.07998289136014,52.47,17.18,35.3,1.33,18.75,75.83
73.0,臺北市,2015/01/26,古亭,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,29.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
74.0,臺北市,2015/01/26,古亭,3.7,0.71,15.8,49.0,34.07998289136014,40.7,12.17,28.53,1.56,19.18,79.37
75.0,臺北市,2015/01/26,中山,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,28.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
76.0,臺北市,2015/01/26,中山,3.4,0.96,12.8,69.0,34.07998289136014,59.6,23.34,36.26,1.34,19.45,77.94
77.0,臺北市,2015/01/26,大同,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,23.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
78.0,臺北市,2015/01/26,大同,4.5,1.46,31.225284339457566,64.0,34.07998289136014,86.35,47.25,39.09,2.6251324651998202,17.116743780008733,69.75121397379911
79.0,臺北市,2015/01/26,萬華,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,26.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
80.0,臺北市,2015/01/26,萬華,3.9,0.82,12.0,47.0,34.07998289136014,50.21,14.94,35.27,1.32,19.16,76.16
81.0,臺北市,2015/01/26,陽明,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,12.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
82.0,臺北市,2015/01/26,陽明,2.0,0.21,46.5,16.0,34.07998289136014,2.98,0.38,2.63,2.6251324651998202,13.34,91.17
83.0,臺北市,2015/01/26,士林,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,26.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
84.0,臺北市,2015/01/26,士林,3.0,0.62,17.8,49.0,34.07998289136014,36.7,8.73,27.97,1.1,18.57,77.32
85.0,臺北市,2015/01/25,松山,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,29.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
86.0,臺北市,2015/01/25,松山,4.7,0.84,20.3,53.0,34.07998289136014,50.65,16.84,33.81,1.28,19.68,59.05
87.0,臺北市,2015/01/25,古亭,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,37.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
88.0,臺北市,2015/01/25,古亭,4.4,0.92,14.1,62.0,34.07998289136014,52.06,13.93,38.13,1.27,19.8,65.84
89.0,臺北市,2015/01/25,中山,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,31.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
90.0,臺北市,2015/01/25,中山,4.1,0.98,15.7,79.0,34.07998289136014,58.46,20.32,38.14,1.34,20.2,63.98
91.0,臺北市,2015/01/25,大同,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,32.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
92.0,臺北市,2015/01/25,大同,4.2,1.57,31.225284339457566,76.0,34.07998289136014,83.01,39.96,43.05,2.6251324651998202,17.116743780008733,69.75121397379911
93.0,臺北市,2015/01/25,萬華,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,35.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
94.0,臺北市,2015/01/25,萬華,4.4,1.1,12.6,55.0,34.07998289136014,60.86,20.99,39.87,1.02,19.63,64.17
95.0,臺北市,2015/01/25,陽明,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,14.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
96.0,臺北市,2015/01/25,陽明,2.5,0.22,44.8,20.0,34.07998289136014,5.26,0.71,4.53,2.6251324651998202,13.89,73.98
97.0,臺北市,2015/01/25,士林,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,33.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
98.0,臺北市,2015/01/25,士林,3.5,0.55,27.5,55.0,34.07998289136014,31.55,4.91,26.64,1.1,19.53,65.25
99.0,臺北市,2015/01/24,松山,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,35.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
100.0,臺北市,2015/01/24,松山,3.0,0.89,23.7,63.0,34.07998289136014,49.45,15.58,33.87,1.53,16.88,60.38
101.0,臺北市,2015/01/24,古亭,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,44.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
102.0,臺北市,2015/01/24,古亭,3.1,0.9,22.3,68.0,34.07998289136014,47.81,13.81,34.01,1.49,18.07,61.57
103.0,臺北市,2015/01/24,中山,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,39.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
104.0,臺北市,2015/01/24,中山,3.8,1.24,17.7,89.0,34.07998289136014,79.05,35.06,43.99,1.5,18.37,59.9
105.0,臺北市,2015/01/24,大同,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,40.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
106.0,臺北市,2015/01/24,大同,4.7,1.81,31.225284339457566,82.0,34.07998289136014,119.19,67.78,51.42,2.6251324651998202,17.116743780008733,69.75121397379911
107.0,臺北市,2015/01/24,萬華,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,41.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
108.0,臺北市,2015/01/24,萬華,3.2,1.1,21.1,63.0,34.07998289136014,57.65,19.0,38.65,1.12,18.21,56.86
109.0,臺北市,2015/01/24,陽明,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,26.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
110.0,臺北市,2015/01/24,陽明,2.3,0.29,54.7,35.0,34.07998289136014,5.19,0.81,4.36,2.6251324651998202,11.77,72.04
111.0,臺北市,2015/01/24,士林,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,40.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
112.0,臺北市,2015/01/24,士林,3.4,0.73,31.2,66.0,34.07998289136014,41.33,13.93,27.4,1.68,17.16,59.72
113.0,臺北市,2015/01/23,松山,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,42.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
114.0,臺北市,2015/01/23,松山,5.1,0.84,24.2,71.0,34.07998289136014,48.53,15.67,32.85,1.81,14.45,59.11
115.0,臺北市,2015/01/23,古亭,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,46.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
116.0,臺北市,2015/01/23,古亭,3.7,0.73,31.5,69.0,34.07998289136014,32.28,7.11,25.17,2.26,15.52,59.61
117.0,臺北市,2015/01/23,中山,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,43.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
118.0,臺北市,2015/01/23,中山,4.2,0.92,25.1,92.0,34.07998289136014,47.91,12.26,35.65,2.07,15.97,58.87
119.0,臺北市,2015/01/23,大同,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,41.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
120.0,臺北市,2015/01/23,大同,5.2,1.37,31.225284339457566,83.0,34.07998289136014,88.29,45.14,43.15,2.6251324651998202,17.116743780008733,69.75121397379911
121.0,臺北市,2015/01/23,萬華,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,43.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
122.0,臺北市,2015/01/23,萬華,3.9,0.76,26.5,66.0,34.07998289136014,41.66,9.44,32.22,2.24,15.59,55.79
123.0,臺北市,2015/01/23,陽明,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,34.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
124.0,臺北市,2015/01/23,陽明,4.5,0.38,56.3,42.0,34.07998289136014,5.45,1.12,4.34,2.6251324651998202,7.92,80.93
125.0,臺北市,2015/01/23,士林,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,40.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
126.0,臺北市,2015/01/23,士林,4.0,0.53,45.1,64.0,34.07998289136014,18.74,2.79,15.95,2.05,15.29,57.02
127.0,臺北市,2015/01/22,松山,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,43.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
128.0,臺北市,2015/01/22,松山,4.0,0.77,28.0,84.0,34.07998289136014,41.88,10.24,31.64,1.59,14.44,64.0
129.0,臺北市,2015/01/22,古亭,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,49.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
130.0,臺北市,2015/01/22,古亭,4.0,0.79,30.1,93.0,34.07998289136014,35.97,8.02,27.94,1.83,15.0,65.49
131.0,臺北市,2015/01/22,中山,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,46.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
132.0,臺北市,2015/01/22,中山,4.2,0.98,24.4,109.0,34.07998289136014,51.57,13.44,38.13,1.63,15.67,63.38
133.0,臺北市,2015/01/22,大同,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,44.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
134.0,臺北市,2015/01/22,大同,5.8,1.76,31.225284339457566,100.0,34.07998289136014,102.48,53.08,49.4,2.6251324651998202,17.116743780008733,69.75121397379911
135.0,臺北市,2015/01/22,萬華,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,44.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
136.0,臺北市,2015/01/22,萬華,5.0,0.89,27.4,80.0,34.07998289136014,42.39,8.83,33.56,1.23,15.33,59.95
137.0,臺北市,2015/01/22,陽明,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,42.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
138.0,臺北市,2015/01/22,陽明,4.9,0.4,61.2,59.0,34.07998289136014,5.02,0.6,4.39,2.6251324651998202,7.57,81.04
139.0,臺北市,2015/01/22,士林,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,44.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
140.0,臺北市,2015/01/22,士林,4.1,0.73,35.8,76.0,34.07998289136014,32.33,8.98,23.35,1.1,14.62,62.51
141.0,臺北市,2015/01/21,松山,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,28.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
142.0,臺北市,2015/01/21,松山,2.7,0.77,20.3,58.0,34.07998289136014,43.68,12.43,31.25,1.4,17.82,72.1
143.0,臺北市,2015/01/21,古亭,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,32.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
144.0,臺北市,2015/01/21,古亭,2.1,0.68,22.0,68.0,34.07998289136014,32.01,6.84,25.17,1.77,17.93,77.29
145.0,臺北市,2015/01/21,中山,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,34.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
146.0,臺北市,2015/01/21,中山,3.2,1.0,17.8,88.0,34.07998289136014,52.71,18.13,34.59,1.54,18.53,74.01
147.0,臺北市,2015/01/21,大同,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,30.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
148.0,臺北市,2015/01/21,大同,3.9,1.6,31.225284339457566,79.0,34.07998289136014,76.42,39.83,36.59,2.6251324651998202,17.116743780008733,69.75121397379911
149.0,臺北市,2015/01/21,萬華,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,31.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
150.0,臺北市,2015/01/21,萬華,2.9,0.78,22.2,62.0,34.07998289136014,34.0,6.16,27.84,1.53,17.94,73.31
151.0,臺北市,2015/01/21,陽明,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,19.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
152.0,臺北市,2015/01/21,陽明,1.4,0.28,51.4,26.0,34.07998289136014,4.07,1.18,2.88,2.6251324651998202,10.86,89.97
153.0,臺北市,2015/01/21,士林,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,29.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
154.0,臺北市,2015/01/21,士林,2.2,0.59,27.1,58.0,34.07998289136014,29.76,7.15,22.61,1.69,17.63,72.83
155.0,臺北市,2015/01/20,松山,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,32.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
156.0,臺北市,2015/01/20,松山,3.4,0.63,32.0,76.0,34.07998289136014,32.33,6.74,25.6,1.87,17.98,61.08
157.0,臺北市,2015/01/20,古亭,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,36.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
158.0,臺北市,2015/01/20,古亭,2.0,0.58,34.5,78.0,34.07998289136014,24.43,4.54,19.89,2.9,18.79,63.2
159.0,臺北市,2015/01/20,中山,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,36.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
160.0,臺北市,2015/01/20,中山,3.1,0.77,28.8,103.0,34.07998289136014,39.44,10.27,29.18,2.48,18.88,63.04
161.0,臺北市,2015/01/20,大同,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,32.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
162.0,臺北市,2015/01/20,大同,3.8,1.44,31.225284339457566,91.0,34.07998289136014,87.24,47.84,39.4,2.6251324651998202,17.116743780008733,69.75121397379911
163.0,臺北市,2015/01/20,萬華,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,34.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
164.0,臺北市,2015/01/20,萬華,2.5,0.6,29.8,75.0,34.07998289136014,33.65,6.99,26.66,3.04,18.56,60.41
165.0,臺北市,2015/01/20,陽明,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,29.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
166.0,臺北市,2015/01/20,陽明,4.0,0.3,52.0,43.0,34.07998289136014,4.55,1.2,3.37,2.6251324651998202,10.31,95.49
167.0,臺北市,2015/01/20,士林,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,31.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
168.0,臺北市,2015/01/20,士林,2.8,0.4,47.8,75.0,34.07998289136014,15.35,2.97,12.38,2.53,18.63,60.26
169.0,臺北市,2015/01/19,松山,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,32.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
170.0,臺北市,2015/01/19,松山,3.4,0.52,39.3,77.0,34.07998289136014,24.02,3.35,20.67,2.33,15.88,54.99
171.0,臺北市,2015/01/19,古亭,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,39.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
172.0,臺北市,2015/01/19,古亭,2.8,0.46,41.2,79.0,34.07998289136014,18.54,3.22,15.32,3.63,16.27,58.85
173.0,臺北市,2015/01/19,中山,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,35.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
174.0,臺北市,2015/01/19,中山,3.9,0.65,35.2,97.0,34.07998289136014,30.54,6.0,24.54,2.6,16.63,57.94
175.0,臺北市,2015/01/19,大同,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,31.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
176.0,臺北市,2015/01/19,大同,4.9,0.98,31.225284339457566,88.0,34.07998289136014,61.77,28.0,33.77,2.6251324651998202,17.116743780008733,69.75121397379911
177.0,臺北市,2015/01/19,萬華,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,34.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
178.0,臺北市,2015/01/19,萬華,3.9,0.52,34.5,72.0,34.07998289136014,27.97,4.35,23.62,3.37,16.29,55.06
179.0,臺北市,2015/01/19,陽明,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,32.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
180.0,臺北市,2015/01/19,陽明,2.8,0.32,54.7,48.0,34.07998289136014,3.51,0.34,3.19,2.6251324651998202,7.87,89.6
181.0,臺北市,2015/01/19,士林,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,34.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
182.0,臺北市,2015/01/19,士林,2.3,0.37,51.2,73.0,34.07998289136014,12.46,2.4,10.05,3.0,16.24,54.99
183.0,臺北市,2015/01/18,松山,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,17.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
184.0,臺北市,2015/01/18,松山,2.3,0.39,33.0,36.0,34.07998289136014,16.17,2.6,13.57,2.15,16.51,61.55
185.0,臺北市,2015/01/18,古亭,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,22.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
186.0,臺北市,2015/01/18,古亭,1.8,0.39,31.7,48.0,34.07998289136014,15.17,2.75,12.42,2.86,17.14,64.38
187.0,臺北市,2015/01/18,中山,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,20.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
188.0,臺北市,2015/01/18,中山,2.4,0.53,27.3,62.0,34.07998289136014,25.07,6.74,18.33,2.16,17.34,64.17
189.0,臺北市,2015/01/18,大同,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,18.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
190.0,臺北市,2015/01/18,大同,3.1,0.79,31.225284339457566,57.0,34.07998289136014,52.04,26.29,25.75,2.6251324651998202,17.116743780008733,69.75121397379911
191.0,臺北市,2015/01/18,萬華,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,20.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
192.0,臺北市,2015/01/18,萬華,2.3,0.44,27.1,39.0,34.07998289136014,23.05,4.54,18.51,2.81,16.99,61.12
193.0,臺北市,2015/01/18,陽明,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,14.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
194.0,臺北市,2015/01/18,陽明,1.2,0.25,42.0,20.0,34.07998289136014,2.41,0.86,1.54,2.6251324651998202,8.75,96.42
195.0,臺北市,2015/01/18,士林,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,18.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
196.0,臺北市,2015/01/18,士林,2.2,0.31,38.8,33.0,34.07998289136014,24.49018486672399,6.15920894239037,18.32768271711092,2.16,17.02,60.56
197.0,臺北市,2015/01/17,松山,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,56.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
198.0,臺北市,2015/01/17,松山,3.9,0.58,36.3,98.0,34.07998289136014,19.66,2.5,17.16,2.46,15.26,55.71
199.0,臺北市,2015/01/17,古亭,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,65.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
200.0,臺北市,2015/01/17,古亭,4.1,0.6,33.7,104.0,34.07998289136014,19.95,2.63,17.32,3.03,15.68,59.75
201.0,臺北市,2015/01/17,中山,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,61.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
202.0,臺北市,2015/01/17,中山,4.6,0.73,30.3,122.0,34.07998289136014,28.71,5.89,22.82,2.39,15.94,59.57
203.0,臺北市,2015/01/17,大同,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,55.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
204.0,臺北市,2015/01/17,大同,4.5,0.94,31.225284339457566,110.0,34.07998289136014,50.43,23.38,27.05,2.6251324651998202,17.116743780008733,69.75121397379911
205.0,臺北市,2015/01/17,萬華,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,61.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
206.0,臺北市,2015/01/17,萬華,4.3,0.63,29.3,93.0,34.07998289136014,26.49,4.47,22.02,3.08,15.65,56.08
207.0,臺北市,2015/01/17,陽明,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,53.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
208.0,臺北市,2015/01/17,陽明,3.2,0.43,45.5,65.0,34.07998289136014,4.48,0.45,3.98,2.6251324651998202,7.14,92.03
209.0,臺北市,2015/01/17,士林,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,58.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
210.0,臺北市,2015/01/17,士林,3.9,0.48,41.7,95.0,34.07998289136014,13.75,1.42,12.3,2.5,15.42,56.59
211.0,臺北市,2015/01/16,松山,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,17.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
212.0,臺北市,2015/01/16,松山,3.5,0.43,28.9,34.0,34.07998289136014,26.08,6.36,19.72,2.03,16.92,67.04
